longitude,latitude,tmp_avg,ndvi_avg,region_id,total_score,fri_terrain,score,rick_level
112.952246,24.688057,24.47857142857143,0.8561571314285714,1,0.5657,0.338282,2.0054426593406594,1.0
112.965083,24.688057,25.075,0.8645713971428571,2,0.5793515333333332,0.171656,1.8674798410256408,0.0
112.97792,24.688057,25.678571428571427,0.8139571228571431,3,1.2972241333333334,0.174632,2.6035198695970694,1.0
112.862387,24.696527,25.760714285714283,0.820271402857143,4,0.3268911111111111,0.137953,1.5985753199023198,0.0
112.888061,24.696527,22.685714285714283,0.8439428385714287,5,0.3979053333333333,0.374654,1.8288951575091574,0.0
112.939409,24.696527,23.51071428571429,0.8705142742857144,6,0.5657,0.325389,1.9681894395604398,1.0
112.952246,24.696527,24.13214285714286,0.8611428371428572,7,0.379052,0.336568,1.8083613186813188,0.0
112.965083,24.696527,25.08214285714286,0.8512142657142857,8,0.3030102222222222,0.262131,1.68179331013431,0.0
112.97792,24.696527,25.678571428571427,0.8323428571428572,9,1.1013786,0.185904,2.418946336263736,1.0
112.990757,24.696527,25.82857142857143,0.8311856957142857,10,0.7758487333333332,0.173877,2.085164854212454,1.0
113.003594,24.696527,25.803571428571427,0.7934285542857143,11,1.0220007333333332,0.184765,2.3415756234432235,1.0
113.016431,24.696527,25.853571428571435,0.7780857057142857,12,1.3258711333333333,0.157672,2.619611484981685,1.0
112.84955,24.704997,26.185714285714283,0.862685702857143,13,0.4548527333333332,0.17976,1.7790408652014649,0.0
112.862387,24.704997,25.860714285714288,0.862685702857143,14,0.2829,0.180296,1.5994441318681318,0.0
112.875224,24.704997,24.310714285714283,0.8541142671428571,15,0.2829,0.305423,1.685558824175824,0.0
112.888061,24.704997,23.110714285714288,0.8407142757142856,16,0.3246915555555555,0.370431,1.7621553028083028,0.0
112.900898,24.704997,21.38571428571429,0.8549285614285714,17,0.5220231111111111,0.356568,1.9022069352869355,1.0
112.913735,24.704997,21.985714285714288,0.8669428514285716,18,0.5103968888888889,0.355541,1.9046552515262518,1.0
112.926572,24.704997,22.910714285714285,0.852714267142857,19,0.5223373333333333,0.364667,1.9490032344322346,1.0
112.939409,24.704997,23.33571428571429,0.8704285671428572,20,0.3504577777777777,0.365255,1.788408601953602,0.0
112.952246,24.704997,24.060714285714287,0.8353285442857142,21,0.2829,0.366795,1.7406385164835165,0.0
112.965083,24.704997,24.810714285714283,0.8825428514285714,22,0.2829,0.353559,1.7462794395604395,0.0
112.97792,24.704997,25.435714285714287,0.8221285671428571,23,0.3633945333333332,0.227787,1.7167327421245422,0.0
112.990757,24.704997,25.657142857142865,0.8377714171428572,24,0.3328613333333333,0.184918,1.6489037289377289,0.0
113.003594,24.704997,25.803571428571427,0.8023571271428571,25,0.6177544888888888,0.160442,1.9130063789987788,1.0
113.016431,24.704997,25.853571428571435,0.7644999828571428,26,1.3833065999999998,0.115944,2.6353189516483515,1.0
112.84955,24.713467,25.785714285714285,0.8064571171428572,27,0.2829,0.183621,1.6008814395604394,0.0
112.862387,24.713467,24.910714285714285,0.8143142814285715,28,0.2829,0.282697,1.6779343626373624,0.0
112.875224,24.713467,22.935714285714283,0.7862428428571429,29,0.2829,0.355414,1.7009421318681315,0.0
112.888061,24.713467,22.21071428571429,0.7841285585714287,30,0.2829,0.368376,1.6956564395604394,0.0
