timestamp,event,row,col,energy_left_J,cum_energy_J,cum_time_sec
2025-08-26T20:08:49,takeoff,219,98,539640,76977455,0
2025-08-26T20:10:49,arrive_task,224,98,538677,76978418,120
2025-08-26T20:10:49,photo_point,211,78,528210,76988885,1429
2025-08-26T20:10:49,photo_point,211,79,527273,76989823,1546
2025-08-26T20:10:49,photo_point,211,80,526592,76990503,1631
2025-08-26T20:10:49,photo_point,211,81,525940,76991155,1712
2025-08-26T20:10:49,photo_point,211,82,525545,76991550,1762
2025-08-26T20:10:49,photo_point,211,83,525310,76991786,1791
2025-08-26T20:10:49,photo_point,211,84,525056,76992040,1823
2025-08-26T20:10:49,photo_point,211,85,524802,76992293,1855
2025-08-26T20:10:49,photo_point,211,86,524575,76992520,1883
2025-08-26T20:10:49,photo_point,211,87,524321,76992774,1915
2025-08-26T20:10:49,photo_point,211,88,524077,76993019,1945
2025-08-26T20:10:49,photo_point,211,89,523767,76993328,1984
2025-08-26T20:10:49,photo_point,211,90,523513,76993582,2016
2025-08-26T20:10:49,photo_point,211,91,523118,76993977,2065
2025-08-26T20:10:49,photo_point,211,92,522495,76994600,2143
2025-08-26T20:10:49,photo_point,211,93,522014,76995081,2203
2025-08-26T20:10:49,photo_point,211,94,521842,76995254,2225
2025-08-26T20:10:49,photo_point,211,95,521732,76995364,2239
2025-08-26T20:10:49,photo_point,211,96,521496,76995599,2268
2025-08-26T20:10:49,photo_point,211,97,521269,76995826,2296
2025-08-26T20:10:49,photo_point,211,98,520931,76996164,2339
2025-08-26T20:10:49,photo_point,211,99,520722,76996373,2365
2025-08-26T20:10:49,photo_point,211,100,520469,76996627,2396
2025-08-26T20:10:49,photo_point,211,101,520159,76996936,2435
2025-08-26T20:10:49,photo_point,211,102,519879,76997217,2470
2025-08-26T20:10:49,photo_point,211,103,519569,76997526,2509
2025-08-26T20:10:49,photo_point,211,104,519174,76997921,2558
2025-08-26T20:10:49,photo_point,211,105,518579,76998516,2633
2025-08-26T20:10:49,photo_point,211,106,518184,76998911,2682
2025-08-26T20:10:49,photo_point,211,107,517447,76999649,2774
2025-08-26T20:10:49,photo_point,211,108,516909,77000186,2841
2025-08-26T20:10:49,photo_point,211,109,516286,77000810,2919
2025-08-26T20:10:49,photo_point,211,110,515691,77001405,2994
2025-08-26T20:10:49,photo_point,211,111,515296,77001800,3043
2025-08-26T20:10:49,photo_point,211,112,514815,77002280,3103
2025-08-26T20:10:49,photo_point,211,113,514561,77002534,3135
2025-08-26T20:10:49,photo_point,211,114,514252,77002843,3174
2025-08-26T20:10:49,photo_point,211,115,514034,77003061,3201
2025-08-26T20:10:49,photo_point,211,116,513771,77003324,3234
2025-08-26T20:10:49,photo_point,211,117,513500,77003596,3268
2025-08-26T20:10:49,photo_point,211,118,513228,77003868,3302
2025-08-26T20:10:49,photo_point,211,119,512947,77004148,3337
2025-08-26T20:10:49,photo_point,212,119,512552,77004543,3386
2025-08-26T20:10:49,photo_point,212,118,512352,77004743,3411
2025-08-26T20:10:49,photo_point,212,117,512107,77004988,3442
2025-08-26T20:10:49,photo_point,212,116,511872,77005224,3471
2025-08-26T20:10:49,photo_point,212,115,511077,77006019,3570
2025-08-26T20:10:49,photo_point,212,114,510596,77006499,3630
2025-08-26T20:10:49,photo_point,212,113,510486,77006609,3644
2025-08-26T20:10:49,photo_point,212,112,510206,77006890,3679
2025-08-26T20:10:49,photo_point,212,111,509943,77007153,3712
2025-08-26T20:10:49,photo_point,212,110,509689,77007406,3744
2025-08-26T20:10:49,photo_point,212,109,509489,77007606,3769
2025-08-26T20:10:49,photo_point,212,108,509271,77007824,3796
2025-08-26T20:10:49,photo_point,212,107,509126,77007970,3814
2025-08-26T20:10:49,photo_point,212,106,508908,77008188,3842
