timestamp,event,row,col,energy_left_J,cum_energy_J,cum_time_sec
2025-08-22T13:04:36,photo_point,212,113,506938,75084212,4088
2025-08-22T13:04:36,photo_point,212,112,506657,75084493,4123
2025-08-22T13:04:36,photo_point,212,111,506394,75084756,4156
2025-08-22T13:04:36,photo_point,212,110,506141,75085010,4187
2025-08-22T13:04:36,photo_point,212,109,505941,75085209,4212
2025-08-22T13:04:36,photo_point,212,108,505723,75085427,4240
2025-08-22T13:04:36,photo_point,212,107,505577,75085573,4258
2025-08-22T13:04:36,photo_point,212,106,505359,75085791,4285
2025-08-22T13:04:36,photo_point,212,105,505142,75086009,4312
2025-08-22T13:04:36,photo_point,212,104,504933,75086217,4338
2025-08-22T13:04:36,photo_point,212,103,504679,75086471,4370
2025-08-22T13:04:36,photo_point,212,102,504341,75086809,4412
2025-08-22T13:04:36,photo_point,212,101,504087,75087063,4444
2025-08-22T13:04:36,photo_point,212,100,503842,75087308,4475
2025-08-22T13:04:36,photo_point,212,99,503607,75087544,4504
2025-08-22T13:04:36,photo_point,212,98,503212,75087939,4554
2025-08-22T13:04:36,photo_point,212,97,502931,75088219,4589
2025-08-22T13:04:36,photo_point,212,96,502307,75088843,4667
2025-08-22T13:04:36,photo_point,212,95,501770,75089380,4734
2025-08-22T13:04:36,photo_point,212,94,501146,75090004,4812
2025-08-22T13:04:36,photo_point,212,93,500893,75090258,4843
2025-08-22T13:04:36,photo_point,212,92,500702,75090448,4867
2025-08-22T13:04:36,photo_point,212,91,500520,75090630,4890
2025-08-22T13:04:36,photo_point,212,90,500248,75090902,4924
2025-08-22T13:04:36,photo_point,212,89,499739,75091411,4988
2025-08-22T13:04:36,photo_point,212,88,499372,75091778,5033
2025-08-22T13:04:36,photo_point,212,87,499063,75092087,5072
2025-08-22T13:04:36,photo_point,212,86,498754,75092396,5111
2025-08-22T13:04:36,photo_point,212,85,498073,75093077,5196
2025-08-22T13:04:36,photo_point,212,84,497593,75093558,5256
2025-08-22T13:04:36,photo_point,212,83,496969,75094181,5334
2025-08-22T13:04:36,photo_point,212,82,496460,75094690,5397
2025-08-22T13:04:36,photo_point,212,81,496036,75095114,5450
2025-08-22T13:04:36,photo_point,212,80,495927,75095224,5464
2025-08-22T13:04:36,photo_point,212,79,495718,75095432,5490
2025-08-22T13:04:36,photo_point,212,78,495644,75095506,5499
2025-08-22T13:04:36,photo_point,213,78,494507,75096643,5642
2025-08-22T13:04:36,photo_point,213,79,494169,75096981,5684
2025-08-22T13:04:36,photo_point,213,80,493717,75097433,5740
2025-08-22T13:04:36,photo_point,213,81,493293,75097857,5793
2025-08-22T13:04:36,photo_point,213,82,493021,75098129,5827
2025-08-22T13:04:36,photo_point,213,83,492831,75098320,5851
2025-08-22T13:04:36,photo_point,213,84,492658,75098492,5873
2025-08-22T13:04:36,photo_point,213,85,492566,75098584,5884
2025-08-22T13:04:36,photo_point,213,86,492375,75098775,5908
2025-08-22T13:04:36,photo_point,213,87,491952,75099199,5961
2025-08-22T13:04:36,photo_point,213,88,491698,75099452,5993
2025-08-22T13:04:36,photo_point,213,89,491525,75099625,6014
2025-08-22T13:04:36,photo_point,213,90,491244,75099906,6049
2025-08-22T13:04:36,photo_point,213,91,491053,75100097,6073
2025-08-22T13:04:36,photo_point,213,92,490630,75100520,6126
2025-08-22T13:04:36,photo_point,213,93,489921,75101229,6215
2025-08-22T13:04:36,photo_point,213,94,489326,75101824,6289
2025-08-22T13:04:36,photo_point,213,95,489054,75102096,6323
2025-08-22T13:04:36,photo_point,213,96,488863,75102287,6347
2025-08-22T13:04:36,photo_point,213,97,488709,75102442,6366
2025-08-22T13:04:36,photo_point,213,98,488527,75102623,6389
2025-08-22T13:04:36,photo_point,213,99,488217,75102933,6428
2025-08-22T13:04:36,photo_point,213,100,487737,75103413,6488
2025-08-22T13:04:36,photo_point,213,101,487285,75103865,6544
2025-08-22T13:04:36,photo_point,213,102,486776,75104375,6608
2025-08-22T13:04:36,photo_point,213,103,486504,75104646,6642
2025-08-22T13:04:36,photo_point,213,104,485995,75105156,6706
2025-08-22T13:04:36,photo_point,213,105,485542,75105608,6762
2025-08-22T13:04:36,photo_point,213,106,485090,75106060,6819
2025-08-22T13:04:36,photo_point,213,107,484524,75106626,6889
2025-08-22T13:04:36,photo_point,213,108,484243,75106907,6925
2025-08-22T13:04:36,photo_point,213,109,483820,75107331,6978
2025-08-22T13:04:36,photo_point,213,110,483253,75107897,7048
2025-08-22T13:04:36,photo_point,213,111,482716,75108435,7116
2025-08-22T13:04:36,photo_point,213,112,482121,75109029,7190
2025-08-22T13:04:36,photo_point,213,113,481840,75109310,7225
2025-08-22T13:04:36,photo_point,213,114,481416,75109734,7278
2025-08-22T13:04:36,photo_point,213,115,481190,75109961,7306
2025-08-22T13:04:36,photo_point,213,116,480936,75110214,7338
2025-08-22T13:04:36,photo_point,213,117,480718,75110432,7365
2025-08-22T13:04:36,photo_point,213,118,480380,75110770,7407
2025-08-22T13:04:36,photo_point,213,119,479871,75111279,7471
2025-08-22T13:04:36,photo_point,214,119,479752,75111398,7486
2025-08-22T13:04:36,photo_point,214,118,479414,75111736,7528
2025-08-22T13:04:36,photo_point,214,117,479142,75112008,7562
2025-08-22T13:04:36,photo_point,214,116,478490,75112660,7644
2025-08-22T13:04:36,photo_point,214,115,478219,75112932,7678
2025-08-22T13:04:36,photo_point,214,114,477974,75113176,7708
2025-08-22T13:04:36,photo_point,214,113,477729,75113421,7739
2025-08-22T13:04:36,photo_point,214,112,477420,75113730,7778
2025-08-22T13:04:36,photo_point,214,111,477082,75114068,7820
2025-08-22T13:04:36,photo_point,214,110,476828,75114322,7851
2025-08-22T13:04:36,photo_point,214,109,476736,75114414,7863
2025-08-22T13:04:36,photo_point,214,108,476518,75114632,7890
2025-08-22T13:04:36,photo_point,214,107,476292,75114859,7919
2025-08-22T13:04:36,photo_point,214,106,476020,75115130,7953
2025-08-22T13:04:36,photo_point,214,105,475775,75115375,7983
2025-08-22T13:04:36,photo_point,214,104,475548,75115602,8011
2025-08-22T13:04:36,photo_point,214,103,475348,75115802,8036
2025-08-22T13:04:36,photo_point,214,102,475086,75116065,8069
2025-08-22T13:04:36,photo_point,214,101,474776,75116374,8108
2025-08-22T13:04:36,photo_point,214,100,474558,75116592,8135
2025-08-22T13:04:36,photo_point,214,99,474422,75116729,8152
2025-08-22T13:04:36,photo_point,214,98,474159,75116991,8185
2025-08-22T13:04:36,photo_point,214,97,473650,75117501,8249
2025-08-22T13:04:36,photo_point,214,96,473026,75118124,8327
2025-08-22T13:04:36,photo_point,214,95,472660,75118490,8373
2025-08-22T13:04:36,photo_point,214,94,472379,75118771,8408
2025-08-22T13:04:36,photo_point,214,93,472206,75118944,8429
2025-08-22T13:04:36,photo_point,214,92,471961,75119189,8460
2025-08-22T13:04:36,photo_point,214,91,471699,75119452,8493
2025-08-22T13:04:36,photo_point,214,90,471275,75119875,8546
2025-08-22T13:04:36,photo_point,214,89,470737,75120413,8613
2025-08-22T13:04:36,photo_point,214,88,470285,75120865,8669
2025-08-22T13:04:36,photo_point,214,87,469747,75121403,8737
2025-08-22T13:04:36,photo_point,214,86,469494,75121657,8768
2025-08-22T13:04:36,photo_point,214,85,468956,75122194,8836
2025-08-22T13:04:36,photo_point,214,84,467876,75123274,8971
2025-08-22T13:04:36,photo_point,214,83,467566,75123584,9009
2025-08-22T13:04:36,photo_point,214,82,467114,75124036,9066
2025-08-22T13:04:36,photo_point,214,81,466662,75124488,9122
2025-08-22T13:04:36,photo_point,214,80,466381,75124769,9157
2025-08-22T13:04:36,photo_point,214,79,466043,75125107,9200
2025-08-22T13:04:36,photo_point,214,78,465706,75125445,9242
2025-08-22T13:04:36,photo_point,215,78,465111,75126039,9316
2025-08-22T13:04:36,photo_point,215,79,464893,75126257,9343
2025-08-22T13:04:36,photo_point,215,80,464711,75126439,9366
2025-08-22T13:04:36,photo_point,215,81,464475,75126675,9396
2025-08-22T13:04:36,photo_point,215,82,464303,75126848,9417
2025-08-22T13:04:36,photo_point,215,83,464022,75127128,9452
2025-08-22T13:04:36,photo_point,215,84,463831,75127319,9476
2025-08-22T13:04:36,photo_point,215,85,463640,75127510,9500
2025-08-22T13:04:36,photo_point,215,86,463431,75127719,9526
2025-08-22T13:04:36,photo_point,215,87,463178,75127973,9558
2025-08-22T13:04:36,photo_point,215,88,462978,75128172,9583
2025-08-22T13:04:36,photo_point,215,89,462796,75128354,9606
2025-08-22T13:04:36,photo_point,215,90,462632,75128518,9626
2025-08-22T13:04:36,photo_point,215,91,462405,75128745,9654
2025-08-22T13:04:36,photo_point,215,92,462096,75129054,9693
2025-08-22T13:04:36,photo_point,215,93,461358,75129792,9785
2025-08-22T13:04:36,photo_point,215,94,460906,75130244,9842
2025-08-22T13:04:36,photo_point,215,95,460706,75130444,9867
2025-08-22T13:04:36,photo_point,215,96,460453,75130698,9898
2025-08-22T13:04:36,photo_point,215,97,460244,75130906,9925
2025-08-22T13:04:36,photo_point,215,98,459935,75131216,9963
2025-08-22T13:04:36,photo_point,215,99,459654,75131496,9998
2025-08-22T13:04:36,photo_point,215,100,458888,75132263,10094
2025-08-22T13:04:36,photo_point,215,101,458616,75132534,10128
2025-08-22T13:04:36,photo_point,215,102,458164,75132987,10185
2025-08-22T13:04:36,photo_point,215,103,457769,75133382,10234
2025-08-22T13:04:36,photo_point,215,104,457174,75133976,10308
2025-08-22T13:04:36,photo_point,215,105,456750,75134400,10361
2025-08-22T13:04:36,photo_point,215,106,456469,75134681,10396
2025-08-22T13:04:36,photo_point,215,107,456198,75134953,10430
2025-08-22T13:04:36,photo_point,215,108,455460,75135690,10522
2025-08-22T13:04:36,photo_point,215,109,454979,75136171,10583
2025-08-22T13:04:36,photo_point,215,110,454413,75136737,10653
2025-08-22T13:04:36,photo_point,215,111,454141,75137009,10687
2025-08-22T13:04:36,photo_point,215,112,453978,75137173,10708
2025-08-22T13:04:36,photo_point,215,113,453697,75137453,10743
2025-08-22T13:04:36,photo_point,215,114,453130,75138020,10814
2025-08-22T13:04:36,photo_point,215,115,452279,75138872,10920
2025-08-22T13:04:36,photo_point,215,116,452043,75139107,10950
2025-08-22T13:04:36,photo_point,215,117,452005,75139145,10954
2025-08-22T13:04:36,photo_point,215,118,451769,75139381,10984
2025-08-22T13:04:36,photo_point,215,119,451431,75139719,11026
2025-08-22T13:04:36,photo_point,216,119,451493,75139658,11018
2025-08-22T13:04:36,photo_point,216,118,451155,75139996,11061
2025-08-22T13:04:36,photo_point,216,117,450331,75140819,11164
2025-08-22T13:04:36,photo_point,216,116,449737,75141414,11238
2025-08-22T13:04:36,photo_point,216,115,449474,75141676,11271
2025-08-22T13:04:36,photo_point,216,114,449229,75141921,11301
2025-08-22T13:04:36,photo_point,216,113,448891,75142259,11344
2025-08-22T13:04:36,photo_point,216,112,448646,75142504,11374
2025-08-22T13:04:36,photo_point,216,111,448166,75142985,11434
2025-08-22T13:04:36,photo_point,216,110,447599,75143551,11505
2025-08-22T13:04:36,photo_point,216,109,447372,75143778,11533
2025-08-22T13:04:36,photo_point,216,108,447146,75144005,11562
2025-08-22T13:04:36,photo_point,216,107,446910,75144240,11591
2025-08-22T13:04:36,photo_point,216,106,446601,75144550,11630
2025-08-22T13:04:36,photo_point,216,105,446473,75144677,11646
2025-08-22T13:04:36,photo_point,216,104,446237,75144913,11675
2025-08-22T13:04:36,photo_point,216,103,446010,75145140,11704
2025-08-22T13:04:36,photo_point,216,102,445701,75145449,11742
2025-08-22T13:04:36,photo_point,216,101,445429,75145721,11776
2025-08-22T13:04:36,photo_point,216,100,445220,75145930,11802
2025-08-22T13:04:36,photo_point,216,99,445038,75146112,11825
2025-08-22T13:04:36,photo_point,216,98,444812,75146339,11854
2025-08-22T13:04:36,photo_point,216,97,444445,75146705,11899
2025-08-22T13:04:36,photo_point,216,96,443993,75147157,11956
2025-08-22T13:04:36,photo_point,216,95,443684,75147467,11995
2025-08-22T13:04:36,photo_point,216,94,443421,75147729,12027
2025-08-22T13:04:36,photo_point,216,93,443149,75148001,12061
2025-08-22T13:04:36,photo_point,216,92,442958,75148192,12085
2025-08-22T13:04:36,photo_point,216,91,442713,75148437,12116
2025-08-22T13:04:36,photo_point,216,90,442233,75148917,12176
2025-08-22T13:04:36,photo_point,216,89,441381,75149769,12282
2025-08-22T13:04:36,photo_point,216,88,440672,75150478,12371
2025-08-22T13:04:36,photo_point,216,87,440106,75151045,12442
2025-08-22T13:04:36,photo_point,216,86,439739,75151411,12488
2025-08-22T13:04:36,photo_point,216,85,439259,75151892,12548
2025-08-22T13:04:36,photo_point,216,84,438892,75152258,12593
2025-08-22T13:04:36,photo_point,216,83,438497,75152653,12643
2025-08-22T13:04:36,photo_point,216,82,437959,75153191,12710
2025-08-22T13:04:36,photo_point,216,81,437507,75153643,12767
2025-08-22T13:04:36,photo_point,216,80,436798,75154352,12855
2025-08-22T13:04:36,photo_point,216,79,436118,75155032,12940
2025-08-22T13:04:36,photo_point,216,78,435609,75155542,13004
2025-08-22T13:04:36,photo_point,217,78,435382,75155768,13032
2025-08-22T13:04:36,photo_point,217,79,435119,75156031,13065
2025-08-22T13:04:36,photo_point,217,80,435099,75156051,13068
2025-08-22T13:04:36,photo_point,217,81,434989,75156161,13081
2025-08-22T13:04:36,photo_point,217,82,434835,75156316,13101
2025-08-22T13:04:36,photo_point,217,83,434468,75156682,13146
2025-08-22T13:04:36,photo_point,217,84,434045,75157106,13199
2025-08-22T13:04:36,photo_point,217,85,433800,75157350,13230
2025-08-22T13:04:36,photo_point,217,86,433564,75157586,13260
2025-08-22T13:04:36,photo_point,217,87,433319,75157831,13290
2025-08-22T13:04:36,photo_point,217,88,433164,75157986,13309
2025-08-22T13:04:36,photo_point,217,89,433001,75158150,13330
2025-08-22T13:04:36,photo_point,217,90,432882,75158268,13345
2025-08-22T13:04:36,photo_point,217,91,432628,75158522,13377
2025-08-22T13:04:36,photo_point,217,92,432204,75158946,13429
2025-08-22T13:04:36,photo_point,217,93,431838,75159312,13475
2025-08-22T13:04:36,photo_point,217,94,431557,75159593,13510
2025-08-22T13:04:36,photo_point,217,95,431339,75159811,13538
2025-08-22T13:04:36,photo_point,217,96,431068,75160083,13572
2025-08-22T13:04:36,photo_point,217,97,430796,75160354,13606
2025-08-22T13:04:36,photo_point,217,98,430542,75160608,13637
2025-08-22T13:04:36,photo_point,217,99,430061,75161089,13697
2025-08-22T13:04:36,photo_point,217,100,429409,75161741,13779
2025-08-22T13:04:36,photo_point,217,101,429071,75162079,13821
2025-08-22T13:04:36,photo_point,217,102,428791,75162360,13856
2025-08-22T13:04:36,photo_point,217,103,428481,75162669,13895
2025-08-22T13:04:36,photo_point,217,104,427601,75163549,14005
2025-08-22T13:04:36,photo_point,217,105,427177,75163973,14058
2025-08-22T13:04:36,photo_point,217,106,426754,75164396,14111
2025-08-22T13:04:36,photo_point,217,107,426482,75164668,14145
2025-08-22T13:04:36,photo_point,217,108,426058,75165092,14198
2025-08-22T13:04:36,photo_point,217,109,425578,75165572,14258
2025-08-22T13:04:36,photo_point,217,110,425351,75165799,14286
2025-08-22T13:04:36,photo_point,217,111,425142,75166008,14312
2025-08-22T13:04:36,photo_point,217,112,424897,75166253,14343
2025-08-22T13:04:36,photo_point,217,113,424445,75166705,14399
2025-08-22T13:04:36,photo_point,217,114,424192,75166959,14431
2025-08-22T13:04:36,photo_point,217,115,423920,75167230,14465
2025-08-22T13:04:36,photo_point,217,116,423657,75167493,14498
2025-08-22T13:04:36,photo_point,217,117,423412,75167738,14528
2025-08-22T13:04:36,photo_point,217,118,423176,75167974,14558
2025-08-22T13:04:36,photo_point,217,119,422950,75168201,14586
2025-08-22T13:04:36,photo_point,218,119,422786,75168364,14607
2025-08-22T13:04:36,photo_point,218,118,422568,75168582,14634
2025-08-22T13:04:36,photo_point,218,117,422287,75168863,14669
2025-08-22T13:04:36,photo_point,218,116,421778,75169372,14733
2025-08-22T13:04:36,photo_point,218,115,421183,75169967,14807
2025-08-22T13:04:36,photo_point,218,114,420788,75170362,14856
2025-08-22T13:04:36,photo_point,218,113,420552,75170598,14886
2025-08-22T13:04:36,photo_point,218,112,420280,75170870,14920
2025-08-22T13:04:36,photo_point,218,111,419771,75171379,14984
2025-08-22T13:04:36,photo_point,218,110,419176,75171974,15058
2025-08-22T13:04:36,photo_point,218,109,418724,75172426,15114
2025-08-22T13:04:36,photo_point,218,108,418507,75172644,15142
2025-08-22T13:04:36,photo_point,218,107,418226,75172924,15177
2025-08-22T13:04:36,photo_point,218,106,418053,75173097,15198
2025-08-22T13:04:36,photo_point,218,105,417799,75173351,15230
2025-08-22T13:04:36,photo_point,218,104,417545,75173605,15262
2025-08-22T13:04:36,photo_point,218,103,417319,75173832,15290
2025-08-22T13:04:36,photo_point,218,102,417047,75174103,15324
2025-08-22T13:04:36,photo_point,218,101,416910,75174240,15341
2025-08-22T13:04:36,photo_point,218,100,416674,75174476,15371
2025-08-22T13:04:36,photo_point,218,99,416438,75174712,15400
2025-08-22T13:04:36,photo_point,218,98,416203,75174948,15430
2025-08-22T13:04:36,photo_point,218,97,415949,75175201,15461
2025-08-22T13:04:36,photo_point,218,96,415695,75175455,15493
2025-08-22T13:04:36,photo_point,218,95,415423,75175727,15527
2025-08-22T13:04:36,photo_point,218,94,414571,75176579,15634
2025-08-22T13:04:36,photo_point,218,93,414309,75176842,15666
2025-08-22T13:04:36,photo_point,218,92,413971,75177180,15709
2025-08-22T13:04:36,photo_point,218,91,413744,75177406,15737
2025-08-22T13:04:36,photo_point,218,90,413320,75177830,15790
2025-08-22T13:04:36,photo_point,218,89,412697,75178453,15868
2025-08-22T13:04:36,photo_point,218,88,412045,75179105,15949
2025-08-22T13:04:36,photo_point,218,87,411279,75179871,16045
2025-08-22T13:04:36,photo_point,218,86,410598,75180552,16130
2025-08-22T13:04:36,photo_point,218,85,410232,75180918,16176
2025-08-22T13:04:36,photo_point,218,84,409960,75181190,16210
2025-08-22T13:04:36,photo_point,218,83,409814,75181336,16228
2025-08-22T13:04:36,photo_point,218,82,409551,75181599,16261
2025-08-22T13:04:36,photo_point,218,81,408985,75182165,16332
2025-08-22T13:04:36,photo_point,218,80,408076,75183074,16445
2025-08-22T13:04:36,photo_point,218,79,406768,75184383,16609
2025-08-22T13:04:36,photo_point,218,78,406344,75184806,16662
2025-08-22T13:04:36,photo_point,219,78,406063,75185087,16697
2025-08-22T13:04:36,photo_point,219,79,405926,75185224,16714
2025-08-22T13:04:36,photo_point,219,80,405961,75185190,16710
2025-08-22T13:04:36,photo_point,219,81,405914,75185236,16716
2025-08-22T13:04:36,photo_point,219,82,405651,75185499,16749
2025-08-22T13:04:36,photo_point,219,83,405142,75186008,16812
2025-08-22T13:04:36,photo_point,219,84,404690,75186460,16869
2025-08-22T13:04:36,photo_point,219,85,404380,75186770,16907
2025-08-22T13:04:36,photo_point,219,86,404172,75186979,16934
2025-08-22T13:04:36,photo_point,219,87,404008,75187142,16954
2025-08-22T13:04:36,photo_point,219,88,403808,75187342,16979
2025-08-22T13:04:36,photo_point,219,89,403680,75187470,16995
2025-08-22T13:04:36,photo_point,219,90,403417,75187733,17028
2025-08-22T13:04:36,photo_point,219,91,403209,75187942,17054
2025-08-22T13:04:36,photo_point,219,92,402871,75188279,17096
2025-08-22T13:04:36,photo_point,219,93,402608,75188542,17129
2025-08-22T13:04:36,photo_point,219,94,402489,75188661,17144
2025-08-22T13:04:36,photo_point,219,95,402271,75188879,17171
2025-08-22T13:04:36,photo_point,219,96,401991,75189160,17206
2025-08-22T13:04:36,photo_point,219,97,401681,75189469,17245
2025-08-22T13:04:36,photo_point,219,98,401143,75190007,17312
2025-08-22T13:04:36,photo_point,219,99,400748,75190402,17361
2025-08-22T13:04:36,photo_point,219,100,400011,75191139,17454
2025-08-22T13:04:36,photo_point,219,101,399587,75191563,17507
2025-08-22T13:04:36,photo_point,219,102,399278,75191872,17545
2025-08-22T13:04:36,photo_point,219,103,399006,75192144,17579
2025-08-22T13:04:36,photo_point,219,104,398697,75192453,17618
2025-08-22T13:04:36,photo_point,219,105,398387,75192763,17657
2025-08-22T13:04:36,photo_point,219,106,397964,75193186,17710
2025-08-22T13:04:36,photo_point,219,107,397455,75193696,17773
2025-08-22T13:04:36,photo_point,219,108,396831,75194319,17851
2025-08-22T13:04:36,photo_point,219,109,396379,75194771,17908
2025-08-22T13:04:36,photo_point,219,110,396152,75194998,17936
2025-08-22T13:04:36,photo_point,219,111,396070,75195081,17946
2025-08-22T13:04:36,photo_point,219,112,396023,75195127,17952
2025-08-22T13:04:36,photo_point,219,113,395922,75195228,17965
2025-08-22T13:04:36,photo_point,219,114,395695,75195455,17993
2025-08-22T13:04:36,photo_point,219,115,394958,75196193,18085
2025-08-22T13:04:36,photo_point,219,116,394686,75196464,18119
2025-08-22T13:04:36,photo_point,219,117,394262,75196888,18172
2025-08-22T13:04:36,photo_point,219,118,393810,75197340,18229
2025-08-22T13:04:36,photo_point,219,119,393387,75197764,18282
2025-08-22T13:04:36,photo_point,220,119,393331,75197819,18289
2025-08-22T13:04:36,photo_point,220,118,393149,75198001,18311
2025-08-22T13:04:36,photo_point,220,117,392967,75198183,18334
2025-08-22T13:04:36,photo_point,220,116,392749,75198401,18361
2025-08-22T13:04:36,photo_point,220,115,392514,75198637,18391
2025-08-22T13:04:36,photo_point,220,114,392260,75198890,18423
2025-08-22T13:04:36,photo_point,220,113,391693,75199457,18493
2025-08-22T13:04:36,photo_point,220,112,390927,75200223,18589
2025-08-22T13:04:36,photo_point,220,111,389933,75201217,18713
2025-08-22T13:04:36,photo_point,220,110,388967,75202183,18834
2025-08-22T13:04:36,photo_point,220,109,388286,75202864,18919
2025-08-22T13:04:36,photo_point,220,108,388014,75203136,18953
2025-08-22T13:04:36,photo_point,220,107,387833,75203318,18976
2025-08-22T13:04:36,photo_point,220,106,387633,75203517,19001
2025-08-22T13:04:36,photo_point,220,105,387442,75203708,19025
2025-08-22T13:04:36,photo_point,220,104,387133,75204017,19063
2025-08-22T13:04:36,photo_point,220,103,386823,75204327,19102
2025-08-22T13:04:36,photo_point,220,102,386428,75204722,19151
2025-08-22T13:04:36,photo_point,220,101,386157,75204994,19185
2025-08-22T13:04:36,photo_point,220,100,385921,75205229,19215
2025-08-22T13:04:36,photo_point,220,99,385658,75205492,19248
2025-08-22T13:04:36,photo_point,220,98,385413,75205737,19278
2025-08-22T13:04:36,photo_point,220,97,385357,75205793,19285
2025-08-22T13:04:36,photo_point,220,96,385086,75206065,19319
2025-08-22T13:04:36,photo_point,220,95,384662,75206488,19372
2025-08-22T13:04:36,photo_point,220,94,384096,75207054,19443
2025-08-22T13:04:36,photo_point,220,93,383272,75207878,19546
2025-08-22T13:04:36,photo_point,220,92,383001,75208150,19580
2025-08-22T13:04:36,photo_point,220,91,382606,75208545,19629
2025-08-22T13:04:36,photo_point,220,90,382039,75209111,19700
2025-08-22T13:04:36,photo_point,220,89,381644,75209506,19749
2025-08-22T13:04:36,photo_point,220,88,381306,75209844,19792
2025-08-22T13:04:36,photo_point,220,87,380769,75210381,19859
2025-08-22T13:04:36,photo_point,220,86,380231,75210919,19926
2025-08-22T13:04:36,photo_point,220,85,379893,75211257,19968
2025-08-22T13:04:36,photo_point,220,84,379355,75211795,20036
2025-08-22T13:04:36,photo_point,220,83,379111,75212040,20066
2025-08-22T13:04:36,photo_point,220,82,378801,75212349,20105
2025-08-22T13:04:36,photo_point,220,81,378349,75212801,20161
2025-08-22T13:04:36,photo_point,220,80,377469,75213681,20271
2025-08-22T13:04:36,photo_point,220,79,376674,75214476,20371
2025-08-22T13:04:36,photo_point,220,78,375851,75215299,20474
2025-08-22T13:04:36,photo_point,221,78,375633,75215517,20501
2025-08-22T13:04:36,photo_point,221,79,375559,75215591,20510
2025-08-22T13:04:36,photo_point,221,80,375440,75215710,20525
2025-08-22T13:04:36,photo_point,221,81,375277,75215874,20545
2025-08-22T13:04:36,photo_point,221,82,375077,75216073,20570
2025-08-22T13:04:36,photo_point,221,83,374823,75216327,20602
2025-08-22T13:04:36,photo_point,221,84,374659,75216491,20623
2025-08-22T13:04:36,photo_point,221,85,374423,75216727,20652
2025-08-22T13:04:36,photo_point,221,86,374188,75216963,20682
2025-08-22T13:04:36,photo_point,221,87,373961,75217189,20710
2025-08-22T13:04:36,photo_point,221,88,373680,75217470,20745
2025-08-22T13:04:36,photo_point,221,89,373342,75217808,20787
2025-08-22T13:04:36,photo_point,221,90,373070,75218080,20821
