,,,,,,,,,∑Áœ’µ»º∂,id
112.913735,24.755817,3212.761364,41.44363636,19.12045455,0.690717912,0.647027088,0.304200604,0.547315201,1,94
112.926572,24.755817,3284.801136,40.66090909,18.45,0.825928849,0.549236186,0.19621122,0.523792085,0,95
112.939409,24.755817,3315.573864,40.61659091,18.18863636,0.883685962,0.543699245,0.154113663,0.52716629,0,96
112.952246,24.755817,3234.636364,41.52272727,19.16193182,0.731774943,0.656908399,0.310881303,0.566521549,1,97
112.965083,24.755817,3175.6875,40.80431818,19.87159091,0.62113424,0.56715316,0.425185321,0.537824241,1,98
112.97792,24.755817,3105.426136,40.34636364,20.67386364,0.489261187,0.5099381,0.554406516,0.517868601,0,99
112.84955,24.764287,2870.619318,39.0775,23.12159091,0.048553939,0.35141121,0.948659284,0.449541478,0,100
112.862387,24.764287,2894.045455,40.23340909,22.57840909,0.092522288,0.495825998,0.86116958,0.483172622,0,101
112.875224,24.764287,2939.505682,42.89386364,21.86931818,0.177846265,0.828212846,0.746957079,0.58433873,1,102
112.888061,24.764287,2992.823864,41.71590909,21.19659091,0.277918782,0.681043784,0.638601629,0.532521398,1,103
112.900898,24.764287,3077.414773,40.92136364,20.33465909,0.436686857,0.581776364,0.499771209,0.506078144,0,104
112.913735,24.764287,3167.642045,41.95113636,19.52329545,0.606033784,0.710432165,0.369085751,0.561850567,1,105
112.926572,24.764287,3258.073864,41.46977273,18.63522727,0.775764621,0.650292464,0.226045575,0.550700887,1,106
112.939409,24.764287,3321.238636,40.25431818,18.02102273,0.894318133,0.498438299,0.127116317,0.50662425,0,107
112.952246,24.764287,3291.590909,39.05204545,18.58409091,0.838672525,0.348231018,0.217809097,0.468237547,0,108
112.965083,24.764287,3230.755682,39.51113636,19.27102273,0.724491319,0.405588052,0.328452457,0.486177276,0,109
112.97792,24.764287,3138.840909,40.8375,20.30113636,0.551977136,0.571298768,0.49437174,0.539215881,1,110
112.836713,24.772757,2851.011364,41.74840909,23.44034091,0.011751909,0.685104208,1,0.565618706,1,111
112.84955,24.772757,2877.278409,40.25909091,22.94034091,0.06105234,0.499034585,0.919465544,0.493184156,0,112
112.862387,24.772757,2925.073864,41.01681818,22.18806818,0.150759288,0.593702084,0.798297794,0.514253056,0,113
112.875224,24.772757,2983.267045,42.48409091,21.42102273,0.259981658,0.777017434,0.674750618,0.570583237,1,114
112.888061,24.772757,2990.039773,40.88431818,21.23409091,0.272693341,0.577148049,0.644641713,0.498161035,0,115
112.900898,24.772757,3032.346591,40.24454545,20.72159091,0.352098708,0.497217332,0.562093896,0.470469978,0,116
112.913735,24.772757,3120.068182,41.64522727,19.91193182,0.516742738,0.672213073,0.431682987,0.540212933,1,117
112.926572,24.772757,3197.3125,41.25181818,19.16477273,0.661722049,0.623062071,0.311338885,0.532041002,0,118
112.939409,24.772757,3281.494318,41.70840909,18.34772727,0.819722305,0.680106764,0.179738263,0.559855777,1,119
